sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,state
192.168.10.100,192.168.10.11,70:b5:e8:70:3d:96,ac:64:17:f4:b3:a8,192.168.10.100,192.168.10.11,IPV4-TCP,2024-07-10 17:10:03.045078,2024-07-10 17:10:03.045078,1720602603.045078,1720602603.045078,201.634287,201.634287,1e-06,0,1,0,40,,40.0,,40.0,,40.0,0.0,320000000.0,0,0,,0.0,,0.0,,0.0,,,,64.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,8192.0,,0.0,,,,,,,BENIGN
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:03.120826,2024-07-10 17:10:03.121195,1720602603.120826,1720602603.121195,201.710035,201.710404,0.00037,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,98402483.549,98402483.549,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.6371409098307293e-05,2.304712931315104e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:03.220880,2024-07-10 17:10:03.221253,1720602603.22088,1720602603.221253,201.810089,201.810462,0.000374,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,97398500.986,97398500.986,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.629193623860677e-05,2.304712931315104e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:03.320943,2024-07-10 17:10:03.321441,1720602603.320943,1720602603.321441,201.910152,201.91065,0.000499,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,73004583.834,73004583.834,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.629193623860677e-05,1.986821492513021e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.11,70:b5:e8:70:3d:96,ac:64:17:f4:b3:a8,192.168.10.100,192.168.10.11,IPV4-TCP,2024-07-10 17:10:03.332590,2024-07-10 17:10:03.381227,1720602603.33259,1720602603.381227,201.921799,201.970436,0.048638,7,6,442,1140,71.0,265.0,40.0,121.0,63.143,190.0,72700.487,187508.044,162,900,31.0,225.0,0.0,81.0,23.143,150.0,0.0080841779708862,0.0016785621643066,128.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.857,1.0,0.0,0.0,0.0,0.0,63855.0,8192.0,0.0,0.0,0.04,0.001,0.0,0.001,0.007056,0.001077,BENIGN
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:03.421026,2024-07-10 17:10:03.421507,1720602603.421026,1720602603.421507,202.010235,202.010716,0.000482,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,75569070.307,75569070.307,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.629193623860677e-05,2.304712931315104e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.11,70:b5:e8:70:3d:96,ac:64:17:f4:b3:a8,192.168.10.100,192.168.10.11,IPV4-TCP,2024-07-10 17:10:03.445097,2024-07-10 17:10:03.445097,1720602603.445097,1720602603.445097,202.034306,202.034306,1e-06,0,1,0,40,,40.0,,40.0,,40.0,0.0,320000000.0,0,0,,0.0,,0.0,,0.0,,,,64.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,8192.0,,0.0,,,,,,,BENIGN
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:03.521094,2024-07-10 17:10:03.521241,1720602603.521094,1720602603.521241,202.110303,202.11045,0.000148,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,246277293.227,246277293.227,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.629193623860677e-05,2.304712931315104e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:03.621123,2024-07-10 17:10:03.621477,1720602603.621123,1720602603.621477,202.210332,202.210686,0.000355,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,102634295.84,102634295.84,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.5974044799804688e-05,2.304712931315104e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,,,ARP,2024-07-10 17:10:03.683700,2024-07-10 17:10:03.683709,1720602603.6837,1720602603.683709,202.272909,202.272918,1e-05,1,1,60,60,60.0,60.0,60.0,60.0,60.0,60.0,48872434.403,48872434.403,56,56,56.0,56.0,56.0,56.0,56.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BENIGN
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:03.721219,2024-07-10 17:10:03.721668,1720602603.721219,1720602603.721668,202.310428,202.310877,0.00045,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,80934842.872,80934842.872,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.4702479044596354e-05,2.6226043701171875e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:03.821275,2024-07-10 17:10:03.821779,1720602603.821275,1720602603.821779,202.410484,202.410988,0.000505,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,72108481.349,72108481.349,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.6689300537109375e-05,2.304712931315104e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
33:33:00:00:00:02,e8:eb:d3:a3:63:63,33:33:00:00:00:02,e8:eb:d3:a3:63:63,,,IPV6,2024-07-10 17:10:03.863274,2024-07-10 17:10:03.863274,1720602603.863274,1720602603.863274,202.452483,202.452483,1e-06,0,1,0,62,,62.0,,62.0,,62.0,0.0,496000000.0,0,58,,58.0,,58.0,,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BENIGN
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:03.921324,2024-07-10 17:10:03.921709,1720602603.921324,1720602603.921709,202.510533,202.510918,0.000386,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,94330726.144,94330726.144,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.6053517659505207e-05,2.6226043701171875e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:04.021375,2024-07-10 17:10:04.021756,1720602604.021375,1720602604.021756,202.610584,202.610965,0.000382,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,95331617.447,95331617.447,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.6609827677408855e-05,2.384185791015625e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:04.121662,2024-07-10 17:10:04.121926,1720602604.121662,1720602604.121926,202.710871,202.711135,0.000265,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,137331915.758,137331915.758,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.2715657552083334e-05,2.9722849527994796e-05,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:04.221446,2024-07-10 17:10:04.221992,1720602604.221446,1720602604.221992,202.810655,202.811201,0.000547,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,66576651.419,66576651.419,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.5020370483398438e-05,1.430511474609375e-05,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.11,70:b5:e8:70:3d:96,ac:64:17:f4:b3:a8,192.168.10.100,192.168.10.11,IPV4-TCP,2024-07-10 17:10:04.233259,2024-07-10 17:10:04.233893,1720602604.233259,1720602604.233893,202.822468,202.823102,0.000635,1,1,47,155,47.0,155.0,47.0,155.0,47.0,155.0,592167.947,1952894.294,7,115,7.0,115.0,7.0,115.0,7.0,115.0,,,128.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,63731.0,8192.0,0.0,0.0,0.001,,0.001,,0.000634,,BENIGN
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:04.321497,2024-07-10 17:10:04.322025,1720602604.321497,1720602604.322025,202.910706,202.911234,0.000529,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,68826679.209,68826679.209,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.6053517659505207e-05,1.1682510375976562e-05,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.11,70:b5:e8:70:3d:96,ac:64:17:f4:b3:a8,192.168.10.100,192.168.10.11,IPV4-TCP,2024-07-10 17:10:04.345152,2024-07-10 17:10:04.345152,1720602604.345152,1720602604.345152,202.934361,202.934361,1e-06,0,1,0,40,,40.0,,40.0,,40.0,0.0,320000000.0,0,0,,0.0,,0.0,,0.0,,,,64.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,8192.0,,0.0,,,,,,,BENIGN
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:04.421593,2024-07-10 17:10:04.422118,1720602604.421593,1720602604.422118,203.010802,203.011327,0.000526,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,69232240.418,69232240.418,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.994768778483073e-05,2.7020772298177085e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.11,70:b5:e8:70:3d:96,ac:64:17:f4:b3:a8,192.168.10.100,192.168.10.11,IPV4-TCP,2024-07-10 17:10:04.513094,2024-07-10 17:10:04.560503,1720602604.513094,1720602604.560503,203.102303,203.149712,0.04741,6,5,395,985,71.0,265.0,40.0,121.0,65.833,197.0,66652.524,166209.458,155,785,31.0,225.0,0.0,81.0,25.833,157.0,0.0094818115234375,0.0015747547149658,128.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.833,1.0,0.0,0.0,0.0,0.0,63333.167,8192.0,0.0,0.0,0.04,0.001,0.0,0.001,0.008473,0.001009,BENIGN
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:04.521593,2024-07-10 17:10:04.521798,1720602604.521593,1720602604.521798,203.110802,203.111007,0.000206,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,176947152.867,176947152.867,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.5974044799804688e-05,1.0967254638671877e-05,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:04.621634,2024-07-10 17:10:04.622009,1720602604.621634,1720602604.622009,203.210843,203.211218,0.000376,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,96842712.453,96842712.453,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.5974044799804688e-05,1.3669331868489584e-05,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:04.721725,2024-07-10 17:10:04.722118,1720602604.721725,1720602604.722118,203.310934,203.311327,0.000394,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,92446617.262,92446617.262,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.629193623860677e-05,2.7020772298177085e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:04.821766,2024-07-10 17:10:04.822281,1720602604.821766,1720602604.822281,203.410975,203.41149,0.000516,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,70575813.91,70575813.91,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.629193623860677e-05,2.384185791015625e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:04.921814,2024-07-10 17:10:04.922311,1720602604.921814,1720602604.922311,203.511023,203.51152,0.000498,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,73109415.516,73109415.516,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.6371409098307293e-05,1.986821492513021e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:05.021857,2024-07-10 17:10:05.022423,1720602605.021857,1720602605.022423,203.611066,203.611632,0.000567,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,64225103.141,64225103.141,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.6371409098307293e-05,2.304712931315104e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:05.121910,2024-07-10 17:10:05.122437,1720602605.12191,1720602605.122437,203.711119,203.711646,0.000528,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,68982100.707,68982100.707,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.6371409098307293e-05,2.6226043701171875e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.11,70:b5:e8:70:3d:96,ac:64:17:f4:b3:a8,192.168.10.100,192.168.10.11,IPV4-TCP,2024-07-10 17:10:05.132664,2024-07-10 17:10:05.133026,1720602605.132664,1720602605.133026,203.721873,203.722235,0.000363,1,1,47,155,47.0,155.0,47.0,155.0,47.0,155.0,1036042.705,3416736.58,7,115,7.0,115.0,7.0,115.0,7.0,115.0,,,128.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,63616.0,8192.0,0.0,0.0,0.0,,0.0,,0.000362,,BENIGN
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:05.221956,2024-07-10 17:10:05.222481,1720602605.221956,1720602605.222481,203.811165,203.81169,0.000526,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,69232240.418,69232240.418,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.6371409098307293e-05,1.986821492513021e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.11,70:b5:e8:70:3d:96,ac:64:17:f4:b3:a8,192.168.10.100,192.168.10.11,IPV4-TCP,2024-07-10 17:10:05.245048,2024-07-10 17:10:05.245048,1720602605.245048,1720602605.245048,203.834257,203.834257,1e-06,0,1,0,40,,40.0,,40.0,,40.0,0.0,320000000.0,0,0,,0.0,,0.0,,0.0,,,,64.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,8192.0,,0.0,,,,,,,BENIGN
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:05.322010,2024-07-10 17:10:05.322532,1720602605.32201,1720602605.322532,203.911219,203.911741,0.000523,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,69642609.497,69642609.497,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.5974044799804688e-05,2.6226043701171875e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:05.422018,2024-07-10 17:10:05.422580,1720602605.422018,1720602605.42258,204.011227,204.011789,0.000563,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,64687507.591,64687507.591,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.5974044799804688e-05,1.4623006184895834e-05,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:05.522060,2024-07-10 17:10:05.522417,1720602605.52206,1720602605.522417,204.111269,204.111626,0.000358,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,101677775.01,101677775.01,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.5656153361002605e-05,1.239776611328125e-05,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:05.622100,2024-07-10 17:10:05.622491,1720602605.6221,1720602605.622491,204.211309,204.2117,0.000392,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,92952960.032,92952960.032,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.629193623860677e-05,1.160303751627604e-05,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
68:dd:b7:61:00:22,ff:ff:ff:ff:ff:ff,68:dd:b7:61:00:22,ff:ff:ff:ff:ff:ff,,,ARP,2024-07-10 17:10:05.629101,2024-07-10 17:10:05.629101,1720602605.629101,1720602605.629101,204.21831,204.21831,1e-06,1,0,60,0,60.0,,60.0,,60.0,,480000000.0,0.0,56,0,56.0,,56.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,BENIGN
192.168.10.100,192.168.10.11,70:b5:e8:70:3d:96,ac:64:17:f4:b3:a8,192.168.10.100,192.168.10.11,IPV4-TCP,2024-07-10 17:10:05.705447,2024-07-10 17:10:05.753939,1720602605.705447,1720602605.753939,204.294656,204.343148,0.048493,6,5,395,985,71.0,265.0,40.0,121.0,65.833,197.0,65164.105,162497.832,155,785,31.0,225.0,0.0,81.0,25.833,157.0,0.0096983909606933,0.0018414855003356,128.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.833,1.0,0.0,0.0,0.0,0.0,63856.5,8192.0,0.0,0.0,0.04,0.002,0.0,0.001,0.008522,0.001176,BENIGN
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:05.722143,2024-07-10 17:10:05.722406,1720602605.722143,1720602605.722406,204.311352,204.311615,0.000264,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,137952095.592,137952095.592,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.6609827677408855e-05,1.136461893717448e-05,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:05.822226,2024-07-10 17:10:05.822655,1720602605.822226,1720602605.822655,204.411435,204.411864,0.00043,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,84705111.438,84705111.438,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.629193623860677e-05,2.6226043701171875e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:05.922243,2024-07-10 17:10:05.922716,1720602605.922243,1720602605.922716,204.511452,204.511925,0.000474,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,76862023.083,76862023.083,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.533826192220052e-05,3.6557515462239593e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:06.022272,2024-07-10 17:10:06.022625,1720602606.022272,1720602606.022625,204.611481,204.611834,0.000354,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,102910901.93,102910901.93,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.5974044799804688e-05,1.160303751627604e-05,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.11,70:b5:e8:70:3d:96,ac:64:17:f4:b3:a8,192.168.10.100,192.168.10.11,IPV4-TCP,2024-07-10 17:10:06.033258,2024-07-10 17:10:06.033763,1720602606.033258,1720602606.033763,204.622467,204.622972,0.000506,1,1,47,155,47.0,155.0,47.0,155.0,47.0,155.0,743126.254,2450735.519,7,115,7.0,115.0,7.0,115.0,7.0,115.0,,,128.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,63501.0,8192.0,0.0,0.0,0.001,,0.001,,0.000505,,BENIGN
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:06.122352,2024-07-10 17:10:06.122654,1720602606.122352,1720602606.122654,204.711561,204.711863,0.000303,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,120154545.991,120154545.991,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.629193623860677e-05,2.384185791015625e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.11,70:b5:e8:70:3d:96,ac:64:17:f4:b3:a8,192.168.10.100,192.168.10.11,IPV4-TCP,2024-07-10 17:10:06.145006,2024-07-10 17:10:06.145006,1720602606.145006,1720602606.145006,204.734215,204.734215,1e-06,0,1,0,40,,40.0,,40.0,,40.0,0.0,320000000.0,0,0,,0.0,,0.0,,0.0,,,,64.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,8192.0,,0.0,,,,,,,BENIGN
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:06.222360,2024-07-10 17:10:06.222811,1720602606.22236,1720602606.222811,204.811569,204.81202,0.000452,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,80550697.859,80550697.859,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.533826192220052e-05,1.1682510375976562e-05,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:10:06.322435,2024-07-10 17:10:06.322926,1720602606.322435,1720602606.322926,204.911644,204.912135,0.000492,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,73994862.871,73994862.871,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.6371409098307293e-05,2.7020772298177085e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,,,ARP,2024-07-10 17:10:06.395140,2024-07-10 17:10:06.395302,1720602606.39514,1720602606.395302,204.984349,204.984511,0.000163,1,1,60,60,60.0,60.0,60.0,60.0,60.0,60.0,2942535.342,2942535.342,56,56,56.0,56.0,56.0,56.0,56.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BENIGN
